smiles,m,sigma,epsilon_k,boiling_point_K,sa_score,hfo_distance,n_fluorine,backbone,H_Pa,H_ratio
C[C@@H](F)/C(F)=C(/F)C(F)(F)F,4.215279499999999,3.3487054999999994,186.1631033,319.247625724127,4.034623525559784,0.5138804677559133,6,acyclic_C5,,
C[C@H](F)/C(F)=C(\F)C(F)(F)F,4.215279499999999,3.3487054999999994,186.1631033,319.247625724127,4.034623525559784,0.5138804677559133,6,acyclic_C5,,
C[C@@H](F)/C(F)=C(\F)C(F)(F)F,4.215279499999999,3.3487054999999994,186.1631033,319.247625724127,4.034623525559784,0.5138804677559133,6,acyclic_C5,,
C/C(F)=C(/CF)C(F)(F)F,4.210590599999998,3.281184299999998,186.54563760000005,317.93351109025826,3.728978982060129,0.5139083641729034,5,acyclic_C5,,
C/C(F)=C(\CF)C(F)(F)F,4.210590599999998,3.281184299999998,186.54563760000005,317.93351109025826,3.728978982060129,0.5139083641729034,5,acyclic_C5,,
FC(F)C/C=C/C(F)(F)F,4.216264699999999,3.2965341999999986,184.67749989999996,315.66376940037037,3.5232410589832064,0.5147005805402319,5,acyclic_C5,,
FC(F)C/C=C\C(F)(F)F,4.216264699999999,3.2965341999999986,184.67749989999996,315.66376940037037,3.5232410589832064,0.5147005805402319,5,acyclic_C5,,
C[C@](F)(C(F)=C(F)F)C(F)(F)F,4.2220592,3.5473139999999983,183.3881941,320.0500000000001,3.934165511448075,0.5150953983161779,7,acyclic_C5,,
C[C@@](F)(C(F)=C(F)F)C(F)(F)F,4.2220592,3.5473139999999983,183.3881941,320.0500000000001,3.934165511448075,0.5150953983161779,7,acyclic_C5,,
C=C(F)C(F)(C(F)F)C(F)F,4.223623299999999,3.3649502999999994,186.27323580000004,320.17845430259354,3.9413707504984137,0.5166568214406784,6,acyclic_C5,,
FC/C=C(\C(F)F)C(F)(F)F,4.218903799999999,3.2780111999999986,187.26495520000003,319.3375598070541,3.828431105527999,0.5173218737872256,6,acyclic_C5,,
FC/C=C(/C(F)F)C(F)(F)F,4.218903799999999,3.2780111999999986,187.26495520000003,319.3375598070541,3.828431105527999,0.5173218737872256,6,acyclic_C5,,
FC(F)=C(F)C(F)(F)C(F)(F)F,4.224831699999998,3.349840900000002,169.87303530000005,294.0658155024922,3.258263539429816,0.517685248029737,8,acyclic_C4,,
FC/C=C\C(F)(F)C(F)(F)F,4.2292002,3.314690099999999,182.5040965000001,313.25027575036063,3.6175336696305624,0.5182016887534296,6,acyclic_C5,,
FC/C=C/C(F)(F)C(F)(F)F,4.2292002,3.314690099999999,182.5040965000001,313.25027575036063,3.6175336696305624,0.5182016887534296,6,acyclic_C5,,
F/C=C\[C@](F)(C(F)F)C(F)(F)F,4.2333456,3.4295700000000005,183.25472039999997,317.4562032468533,4.3269311044757375,0.5183983712684141,7,acyclic_C5,,
F/C=C\[C@@](F)(C(F)F)C(F)(F)F,4.2333456,3.4295700000000005,183.25472039999997,317.4562032468533,4.3269311044757375,0.5183983712684141,7,acyclic_C5,,
F/C=C/[C@@](F)(C(F)F)C(F)(F)F,4.2333456,3.4295700000000005,183.25472039999997,317.4562032468533,4.3269311044757375,0.5183983712684141,7,acyclic_C5,,
F/C=C/[C@](F)(C(F)F)C(F)(F)F,4.2333456,3.4295700000000005,183.25472039999997,317.4562032468533,4.3269311044757375,0.5183983712684141,7,acyclic_C5,,
F/C=C\[C@H](C(F)F)C(F)(F)F,4.232246000000001,3.3418706999999985,182.94461840000002,314.73866628298344,4.429990586703767,0.518859459076743,6,acyclic_C5,,
F/C=C/[C@H](C(F)F)C(F)(F)F,4.232246000000001,3.3418706999999985,182.94461840000002,314.73866628298344,4.429990586703767,0.518859459076743,6,acyclic_C5,,
F/C=C/[C@@H](C(F)F)C(F)(F)F,4.232246000000001,3.3418706999999985,182.94461840000002,314.73866628298344,4.429990586703767,0.518859459076743,6,acyclic_C5,,
F/C=C\[C@@H](C(F)F)C(F)(F)F,4.232246000000001,3.3418706999999985,182.94461840000002,314.73866628298344,4.429990586703767,0.518859459076743,6,acyclic_C5,,
C=C(C(F)F)C(F)(F)C(F)(F)F,4.2369886,3.362870500000001,181.13324110000005,312.60274240406477,3.404286066902344,0.5198230351606473,7,acyclic_C5,,
C=C(F)C(C(F)(F)F)C(F)(F)F,4.238895,3.4430124,181.81945349999995,315.72258505380563,3.4913140888803653,0.5199956804344195,7,acyclic_C5,,
FC/C=C(\F)CC(F)(F)F,4.223875399999998,3.159762,186.85351740000002,315.8890974427792,3.724868751290898,0.5233138380456434,5,acyclic_C5,,
FC/C=C(/F)CC(F)(F)F,4.223875399999998,3.159762,186.85351740000002,315.8890974427792,3.724868751290898,0.5233138380456434,5,acyclic_C5,,
CC(F)(F)C(=C(F)F)C(F)(F)F,4.247867499999999,3.5453619999999977,183.73487569999995,321.6331771959331,3.476221781188058,0.524398342039354,7,acyclic_C5,,
FC(F)=CC[C@H](F)C(F)(F)F,4.243354499999999,3.3029680999999993,185.79370549999993,318.6828060162158,4.172149561062742,0.5246509479824026,6,acyclic_C5,,
FC(F)=CC[C@@H](F)C(F)(F)F,4.243354499999999,3.3029680999999993,185.79370549999993,318.6828060162158,4.172149561062742,0.5246509479824026,6,acyclic_C5,,
F/C(=C\C(F)(F)F)CC(F)(F)F,4.252869099999998,3.4074380000000004,182.01322259999998,315.730084400521,3.4801065481452387,0.5251951116442876,7,acyclic_C5,,
F/C(=C/C(F)(F)F)CC(F)(F)F,4.252869099999998,3.4074380000000004,182.01322259999998,315.730084400521,3.4801065481452387,0.5251951116442876,7,acyclic_C5,,
F/C=C/CC(F)(F)C(F)F,4.2446603,3.307798399999998,187.1701027,321.0250368239566,3.8363690589832053,0.5256645118111004,5,acyclic_C5,,
F/C=C\CC(F)(F)C(F)F,4.2446603,3.307798399999998,187.1701027,321.0250368239566,3.8363690589832053,0.5256645118111004,5,acyclic_C5,,
FC[C@@H](F)/C=C/C(F)(F)F,4.244296699999999,3.2694063999999985,185.94068210000006,318.0955160690303,4.346198283748718,0.5259410088301467,5,acyclic_C5,,
FC[C@@H](F)/C=C\C(F)(F)F,4.244296699999999,3.2694063999999985,185.94068210000006,318.0955160690303,4.346198283748718,0.5259410088301467,5,acyclic_C5,,
FC[C@H](F)/C=C\C(F)(F)F,4.244296699999999,3.2694063999999985,185.94068210000006,318.0955160690303,4.346198283748718,0.5259410088301467,5,acyclic_C5,,
FC[C@H](F)/C=C/C(F)(F)F,4.244296699999999,3.2694063999999985,185.94068210000006,318.0955160690303,4.346198283748718,0.5259410088301467,5,acyclic_C5,,
F/C(=C\C(F)F)CC(F)(F)F,4.2493139,3.3366030999999987,186.62964409999998,321.09973049295985,3.6993029003997933,0.5264518645225595,6,acyclic_C5,,
F/C(=C/C(F)F)CC(F)(F)F,4.2493139,3.3366030999999987,186.62964409999998,321.09973049295985,3.6993029003997933,0.5264518645225595,6,acyclic_C5,,
FC(F)/C=C/[C@@H](F)C(F)(F)F,4.256887700000001,3.3696048000000007,182.0850463,315.07710254529536,4.35161109952428,0.5270328798278845,6,acyclic_C5,,
FC(F)/C=C/[C@H](F)C(F)(F)F,4.256887700000001,3.3696048000000007,182.0850463,315.07710254529536,4.35161109952428,0.5270328798278845,6,acyclic_C5,,
FC(F)/C=C\[C@@H](F)C(F)(F)F,4.256887700000001,3.3696048000000007,182.0850463,315.07710254529536,4.35161109952428,0.5270328798278845,6,acyclic_C5,,
FC(F)/C=C\[C@H](F)C(F)(F)F,4.256887700000001,3.3696048000000007,182.0850463,315.07710254529536,4.35161109952428,0.5270328798278845,6,acyclic_C5,,
F/C=C\CC(F)(F)C(F)(F)F,4.2576351,3.3907702999999985,184.20543019999997,318.97378797654255,3.5171695670664604,0.5276522383775442,6,acyclic_C5,,
F/C=C/CC(F)(F)C(F)(F)F,4.2576351,3.3907702999999985,184.20543019999997,318.97378797654255,3.5171695670664604,0.5276522383775442,6,acyclic_C5,,
F/C(=C\CC(F)(F)F)C(F)(F)F,4.260618499999999,3.40169,182.0140615999999,315.9061543439714,3.392517688728793,0.528014026948379,7,acyclic_C5,,
F/C(=C/CC(F)(F)F)C(F)(F)F,4.260618499999999,3.40169,182.0140615999999,315.9061543439714,3.392517688728793,0.528014026948379,7,acyclic_C5,,
FC/C(=C/C(F)(F)F)C(F)(F)F,4.2647016,3.3946780999999997,185.74740440000002,321.810888722234,3.6440688823627454,0.530739443913371,7,acyclic_C5,,
FC/C(=C\C(F)(F)F)C(F)(F)F,4.2647016,3.3946780999999997,185.74740440000002,321.810888722234,3.6440688823627454,0.530739443913371,7,acyclic_C5,,
FC/C(=C/C(F)F)C(F)(F)F,4.260538199999999,3.321212699999998,187.34477370000008,322.30945505516763,3.8754105927074862,0.5311138769575499,6,acyclic_C5,,
FC/C(=C\C(F)F)C(F)(F)F,4.260538199999999,3.321212699999998,187.34477370000008,322.30945505516763,3.8754105927074862,0.5311138769575499,6,acyclic_C5,,
F/C(=C\CC(F)(F)F)C(F)F,4.2617007,3.287431600000001,185.9871666,319.3583971074737,3.6634772593741527,0.5316559662671553,6,acyclic_C5,,
F/C(=C/CC(F)(F)F)C(F)F,4.2617007,3.287431600000001,185.9871666,319.3583971074737,3.6634772593741527,0.5316559662671553,6,acyclic_C5,,
FC[C@@](F)(C=C(F)F)C(F)(F)F,4.2743777,3.405948800000002,185.14149230000007,321.5320106154614,4.488329512963802,0.5338550431352957,7,acyclic_C5,,
FC[C@](F)(C=C(F)F)C(F)(F)F,4.2743777,3.405948800000002,185.14149230000007,321.5320106154614,4.488329512963802,0.5338550431352957,7,acyclic_C5,,
F/C(=C\CC(F)F)C(F)(F)F,4.267204199999999,3.270631199999999,185.70567709999992,318.71254652463426,3.655492643989538,0.5339492179843934,6,acyclic_C5,,
F/C(=C/CC(F)F)C(F)(F)F,4.267204199999999,3.270631199999999,185.70567709999992,318.71254652463426,3.655492643989538,0.5339492179843934,6,acyclic_C5,,
F/C=C(/F)CCC(F)(F)F,4.268809599999998,3.316682899999997,186.97558669999995,321.955522970107,3.508658289752436,0.5339640118127442,5,acyclic_C5,,
F/C=C(\F)CCC(F)(F)F,4.268809599999998,3.316682899999997,186.97558669999995,321.955522970107,3.508658289752436,0.5339640118127442,5,acyclic_C5,,
FC(F)=C(F)C(F)(F)C(F)F,4.275450299999999,3.2940684,177.2140792000001,306.2817371998293,3.562438797835691,0.5347564396915884,7,acyclic_C4,,
F/C=C/C(F)(C(F)F)C(F)F,4.2786347000000005,3.386371999999999,184.9847208,320.9682857864847,4.285605464502358,0.5354876545359459,6,acyclic_C5,,
F/C=C\C(F)(C(F)F)C(F)F,4.2786347000000005,3.386371999999999,184.9847208,320.9682857864847,4.285605464502358,0.5354876545359459,6,acyclic_C5,,
FCC/C(F)=C\C(F)(F)F,4.270684199999999,3.292958099999999,187.86928970000005,322.84217453331723,3.765698289752436,0.5356505705060803,5,acyclic_C5,,
FCC/C(F)=C/C(F)(F)F,4.270684199999999,3.292958099999999,187.86928970000005,322.84217453331723,3.765698289752436,0.5356505705060803,5,acyclic_C5,,
C=C(C(F)(F)F)C(F)(F)C(F)F,4.2825334999999995,3.3479412999999987,182.96771020000003,316.98909734769785,3.5363190339353094,0.5367382055016504,7,acyclic_C5,,
F/C=C/[C@H](F)C(F)(F)C(F)(F)F,4.285717899999998,3.4256547000000013,181.96943949999996,317.4661649957747,4.290052589886878,0.5368492135078411,7,acyclic_C5,,
F/C=C/[C@@H](F)C(F)(F)C(F)(F)F,4.285717899999998,3.4256547000000013,181.96943949999996,317.4661649957747,4.290052589886878,0.5368492135078411,7,acyclic_C5,,
F/C=C\[C@H](F)C(F)(F)C(F)(F)F,4.285717899999998,3.4256547000000013,181.96943949999996,317.4661649957747,4.290052589886878,0.5368492135078411,7,acyclic_C5,,
F/C=C\[C@@H](F)C(F)(F)C(F)(F)F,4.285717899999998,3.4256547000000013,181.96943949999996,317.4661649957747,4.290052589886878,0.5368492135078411,7,acyclic_C5,,
FC/C(F)=C/CC(F)(F)F,4.264548699999997,3.1535791999999994,185.602526,315.46514284766494,3.788937674367821,0.5373656111311582,5,acyclic_C5,,
FC/C(F)=C\CC(F)(F)F,4.264548699999997,3.1535791999999994,185.602526,315.46514284766494,3.788937674367821,0.5373656111311582,5,acyclic_C5,,
FC(F)[C@H](F)/C=C/C(F)(F)F,4.287426900000002,3.3092197999999993,182.44862340000003,315.3928489875663,4.226713663626844,0.5391035207084957,6,acyclic_C5,,
FC(F)[C@@H](F)/C=C/C(F)(F)F,4.287426900000002,3.3092197999999993,182.44862340000003,315.3928489875663,4.226713663626844,0.5391035207084957,6,acyclic_C5,,
FC(F)[C@H](F)/C=C\C(F)(F)F,4.287426900000002,3.3092197999999993,182.44862340000003,315.3928489875663,4.226713663626844,0.5391035207084957,6,acyclic_C5,,
FC(F)[C@@H](F)/C=C\C(F)(F)F,4.287426900000002,3.3092197999999993,182.44862340000003,315.3928489875663,4.226713663626844,0.5391035207084957,6,acyclic_C5,,
F/C=C(/F)[C@H](F)CC(F)(F)F,4.285700500000001,3.3370023999999985,186.41802629999995,322.2939724852629,4.3307239200371015,0.5393153901542806,6,acyclic_C5,,
F/C=C(/F)[C@@H](F)CC(F)(F)F,4.285700500000001,3.3370023999999985,186.41802629999995,322.2939724852629,4.3307239200371015,0.5393153901542806,6,acyclic_C5,,
F/C=C(\F)[C@@H](F)CC(F)(F)F,4.285700500000001,3.3370023999999985,186.41802629999995,322.2939724852629,4.3307239200371015,0.5393153901542806,6,acyclic_C5,,
F/C=C(\F)[C@H](F)CC(F)(F)F,4.285700500000001,3.3370023999999985,186.41802629999995,322.2939724852629,4.3307239200371015,0.5393153901542806,6,acyclic_C5,,
F/C=C(\CF)C(F)(F)C(F)(F)F,4.295026899999999,3.3946480000000014,184.83367020000003,321.6129462079314,3.716006813397227,0.5412112043020313,7,acyclic_C5,,
F/C=C(/CF)C(F)(F)C(F)(F)F,4.295026899999999,3.3946480000000014,184.83367020000003,321.6129462079314,3.716006813397227,0.5412112043020313,7,acyclic_C5,,
FCC(F)(F)/C=C/C(F)(F)F,4.2961738,3.3075112999999976,184.43267770000006,318.8295568241231,3.85656956706646,0.542839689213963,6,acyclic_C5,,
FCC(F)(F)/C=C\C(F)(F)F,4.2961738,3.3075112999999976,184.43267770000006,318.8295568241231,3.85656956706646,0.542839689213963,6,acyclic_C5,,
C/C(F)=C(/F)C(F)(F)C(F)(F)F,4.307938099999999,3.450705600000001,180.55272149999996,316.70136329398935,3.37963991305619,0.5445248502400583,7,acyclic_C5,,
C/C(F)=C(\F)C(F)(F)C(F)(F)F,4.307938099999999,3.450705600000001,180.55272149999996,316.70136329398935,3.37963991305619,0.5445248502400583,7,acyclic_C5,,
F/C=C\C(F)(F)CC(F)(F)F,4.3160044,3.325434199999997,183.7026087999999,318.9322972508548,3.833790079886973,0.5493086472227395,6,acyclic_C5,,
F/C=C/C(F)(F)CC(F)(F)F,4.3160044,3.325434199999997,183.7026087999999,318.9322972508548,3.833790079886973,0.5493086472227395,6,acyclic_C5,,
FC(F)/C=C\C(F)(F)C(F)F,4.3285889,3.3450095999999996,184.1488033,320.6483008378487,3.9683131568100496,0.5535958235222858,6,acyclic_C5,,
FC(F)/C=C/C(F)(F)C(F)F,4.3285889,3.3450095999999996,184.1488033,320.6483008378487,3.9683131568100496,0.5535958235222858,6,acyclic_C5,,
C=C(F)C(F)(F)[C@H](F)C(F)F,4.332207800000001,3.3310488999999985,184.26420630000004,320.6275888646723,4.301332401299429,0.5551674230204102,6,acyclic_C5,,
C=C(F)C(F)(F)[C@@H](F)C(F)F,4.332207800000001,3.3310488999999985,184.26420630000004,320.6275888646723,4.301332401299429,0.5551674230204102,6,acyclic_C5,,
C=C(F)C(F)(F)[C@H](F)C(F)(F)F,4.337176199999999,3.4071926,182.35202390000003,319.67965563181264,3.902284742217306,0.5554631076495874,7,acyclic_C5,,
C=C(F)C(F)(F)[C@@H](F)C(F)(F)F,4.337176199999999,3.4071926,182.35202390000003,319.67965563181264,3.902284742217306,0.5554631076495874,7,acyclic_C5,,
C=C(F)[C@H](F)C(F)(F)C(F)F,4.334410700000001,3.306556199999999,185.56652950000003,322.17402445302696,4.421032401299428,0.5569225443889254,6,acyclic_C5,,
C=C(F)[C@@H](F)C(F)(F)C(F)F,4.334410700000001,3.306556199999999,185.56652950000003,322.17402445302696,4.421032401299428,0.5569225443889254,6,acyclic_C5,,
FC/C=C(/F)C(F)(F)C(F)(F)F,4.353381999999997,3.3459122000000012,183.629617,320.8476574428744,3.6248752484104907,0.5622834012593391,7,acyclic_C5,,
FC/C=C(\F)C(F)(F)C(F)(F)F,4.353381999999997,3.3459122000000012,183.629617,320.8476574428744,3.6248752484104907,0.5622834012593391,7,acyclic_C5,,
C=C(F)[C@H](F)C(F)(F)C(F)(F)F,4.3548608,3.354837100000001,182.94430340000002,320.0500000000001,4.0146413356238995,0.5624912348729418,7,acyclic_C5,,
C=C(F)[C@@H](F)C(F)(F)C(F)(F)F,4.3548608,3.354837100000001,182.94430340000002,320.0500000000001,4.0146413356238995,0.5624912348729418,7,acyclic_C5,,
F/C=C\C(F)(F)[C@@H](F)C(F)(F)F,4.358657499999999,3.4237830999999996,183.41334869999994,322.67229024421806,4.2777342874996105,0.563328570588393,7,acyclic_C5,,
F/C=C\C(F)(F)[C@H](F)C(F)(F)F,4.358657499999999,3.4237830999999996,183.41334869999994,322.67229024421806,4.2777342874996105,0.563328570588393,7,acyclic_C5,,
F/C=C/C(F)(F)[C@H](F)C(F)(F)F,4.358657499999999,3.4237830999999996,183.41334869999994,322.67229024421806,4.2777342874996105,0.563328570588393,7,acyclic_C5,,
F/C=C/C(F)(F)[C@@H](F)C(F)(F)F,4.358657499999999,3.4237830999999996,183.41334869999994,322.67229024421806,4.2777342874996105,0.563328570588393,7,acyclic_C5,,
FC(F)=CCC(F)(F)C(F)(F)F,4.383580599999998,3.410328299999998,182.74182979999995,322.2575458704132,3.427247662203593,0.5721500156483449,7,acyclic_C5,,
FC(F)/C=C/C(F)(F)C(F)(F)F,4.408307699999999,3.4349286000000006,181.95196499999997,322.5847322433686,3.589252436739403,0.5807333900152926,7,acyclic_C5,,
FC(F)/C=C\C(F)(F)C(F)(F)F,4.408307699999999,3.4349286000000006,181.95196499999997,322.5847322433686,3.589252436739403,0.5807333900152926,7,acyclic_C5,,
F[C@H](/C=C/C(F)(F)F)C(F)(F)F,4.420430400000002,3.416925200000001,179.6834918,318.9299550280594,4.069913067340459,0.5848547483919081,7,acyclic_C5,,
F[C@H](/C=C\C(F)(F)F)C(F)(F)F,4.420430400000002,3.416925200000001,179.6834918,318.9299550280594,4.069913067340459,0.5848547483919081,7,acyclic_C5,,
F[C@@H](/C=C\C(F)(F)F)C(F)(F)F,4.420430400000002,3.416925200000001,179.6834918,318.9299550280594,4.069913067340459,0.5848547483919081,7,acyclic_C5,,
F[C@@H](/C=C/C(F)(F)F)C(F)(F)F,4.420430400000002,3.416925200000001,179.6834918,318.9299550280594,4.069913067340459,0.5848547483919081,7,acyclic_C5,,
C=C(F)[C@@](F)(C(F)F)C(F)(F)F,4.427759999999999,3.3394185999999997,182.98460769999997,322.6372190862381,4.079406720239285,0.5888094935958128,7,acyclic_C5,,
C=C(F)[C@](F)(C(F)F)C(F)(F)F,4.427759999999999,3.3394185999999997,182.98460769999997,322.6372190862381,4.079406720239285,0.5888094935958128,7,acyclic_C5,,
